,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
10,0.41496,0.10668,0.1356,0.45988,0.2376,0.18108000000000002,0.35168,0.09852,0.05144,0.10212,0.0,0.08668,0.09332000000000001,0.10332000000000001,0.35192,0.09956,0.0594,0.09140000000000001,0.06276,0.23464,0.16732,0.0674,0.43424,0.050039999999999994,0.13272,0.40824,0.15364,0.14384,0.35192,0.11776,0.15752,0.09667999999999999,0.20392,0.16852,0.14679999999999999
11,0.41359999999999997,0.18032,0.05316,0.44723999999999997,0.22252,0.1588,0.33387999999999995,0.05608,0.10792,0.08195999999999999,0.08668,0.0,0.12628,0.11408,0.33399999999999996,0.046479999999999994,0.04108,0.00528,0.13019999999999998,0.17636,0.12508,0.02644,0.43088,0.044640000000000006,0.05776,0.40128,0.12948,0.13232,0.33399999999999996,0.10016,0.162,0.09704,0.13036,0.09759999999999999,0.14792
12,0.32232,0.18384,0.1478,0.36948000000000003,0.15288000000000002,0.10764,0.26444,0.08800000000000001,0.14436,0.18347999999999998,0.09332000000000001,0.12628,0.0,0.19428,0.26472,0.16436,0.0862,0.13116,0.15112,0.18828,0.24308,0.10044,0.34184,0.12087999999999999,0.13408,0.31668,0.08888,0.07035999999999999,0.26476,0.20156,0.06896,0.18460000000000001,0.18376,0.22384,0.06204
13,0.51128,0.11164,0.162,0.5513600000000001,0.32584,0.26396000000000003,0.43976,0.16304,0.0616,0.04024,0.10332000000000001,0.11408,0.19428,0.0,0.43996,0.0784,0.12612,0.11456,0.07612000000000001,0.2904,0.08788,0.1202,0.52984,0.0816,0.17092,0.50216,0.23440000000000003,0.23108,0.43996,0.03568,0.25251999999999997,0.01796,0.24104,0.12532,0.24004
14,0.10188000000000001,0.44856,0.30756,0.11392,0.11460000000000001,0.17620000000000002,0.00043999999999999996,0.27904,0.40276,0.41479999999999995,0.35192,0.33399999999999996,0.26472,0.43996,0.0,0.38024,0.31384,0.33596,0.41359999999999997,0.19612,0.4548,0.32072,0.1112,0.35836,0.29052,0.07836,0.20584,0.2096,0.0,0.43351999999999996,0.196,0.42552,0.25748,0.40688,0.20536000000000001
15,0.46,0.1686,0.08524,0.4936,0.26899999999999996,0.20524,0.38008000000000003,0.10247999999999999,0.09676,0.04,0.09956,0.046479999999999994,0.16436,0.0784,0.38024,0.0,0.07904,0.04428,0.12004,0.21636,0.08,0.06628,0.47731999999999997,0.05,0.09667999999999999,0.44780000000000003,0.17596,0.17836,0.38024,0.0562,0.20692,0.060439999999999994,0.16376000000000002,0.06916,0.193
16,0.38712,0.16424,0.07916000000000001,0.42544,0.1998,0.13796,0.31367999999999996,0.0412,0.09812,0.10439999999999999,0.0594,0.04108,0.0862,0.12612,0.31384,0.07904,0.0,0.046239999999999996,0.11656000000000001,0.17776,0.15884,0.01464,0.40524,0.04452,0.07388,0.37692,0.10848000000000001,0.10536,0.31384,0.12328,0.13008,0.11204,0.14448,0.13816,0.11664
17,0.41636,0.18376,0.050359999999999995,0.44936,0.22496,0.16116,0.33584,0.059000000000000004,0.11108000000000001,0.08116,0.09140000000000001,0.00528,0.13116,0.11456,0.33596,0.04428,0.046239999999999996,0.0,0.1336,0.17588,0.12183999999999999,0.0316,0.43351999999999996,0.04808,0.05652,0.40375999999999995,0.13204000000000002,0.13555999999999999,0.33596,0.09904,0.16576000000000002,0.09724000000000001,0.1284,0.09272,0.1516
18,0.4732,0.050199999999999995,0.18324000000000001,0.52032,0.29960000000000003,0.2438,0.41336,0.1576,0.023399999999999997,0.09964,0.06276,0.13019999999999998,0.15112,0.07612000000000001,0.41359999999999997,0.12004,0.11656000000000001,0.1336,0.0,0.29431999999999997,0.16128,0.11984,0.49284,0.08556,0.18475999999999998,0.4678,0.21636,0.2064,0.41359999999999997,0.1066,0.21816,0.0814,0.25792000000000004,0.18488,0.20824
19,0.29431999999999997,0.34119999999999995,0.132,0.3066,0.12288,0.09508,0.19616,0.13672,0.27552,0.25588,0.23464,0.17636,0.18828,0.2904,0.19612,0.21636,0.17776,0.17588,0.29431999999999997,0.0,0.27876,0.17636,0.30644,0.21544,0.11988,0.27372,0.10060000000000001,0.12132,0.19612,0.27252,0.14651999999999998,0.27308,0.0634,0.22283999999999998,0.14032
20,0.53776,0.19948,0.14896,0.5686399999999999,0.34584000000000004,0.28208,0.45468000000000003,0.18084,0.14232,0.0658,0.16732,0.12508,0.24308,0.08788,0.4548,0.08,0.15884,0.12183999999999999,0.16128,0.27876,0.0,0.14628,0.55464,0.12356,0.16488,0.52452,0.25336,0.25739999999999996,0.4548,0.054720000000000005,0.28672000000000003,0.07992,0.21899999999999997,0.06232,0.27276
21,0.39640000000000003,0.16884,0.06831999999999999,0.43304000000000004,0.20739999999999997,0.14456,0.32055999999999996,0.04292,0.09964,0.09484,0.0674,0.02644,0.10044,0.1202,0.32072,0.06628,0.01464,0.0316,0.11984,0.17636,0.14628,0.0,0.41424,0.03984,0.06584,0.38543999999999995,0.11488,0.11416,0.32076,0.11376,0.14104,0.10496,0.1384,0.12364000000000001,0.12728
22,0.0208,0.52104,0.41068,0.05192,0.20884,0.2726,0.11108000000000001,0.37484,0.48568,0.50904,0.43424,0.43088,0.34184,0.52984,0.1112,0.47731999999999997,0.40524,0.43351999999999996,0.49284,0.30644,0.55464,0.41424,0.0,0.44927999999999996,0.39299999999999996,0.03284,0.30147999999999997,0.30012,0.1112,0.52796,0.27764,0.51696,0.36664,0.51068,0.28984000000000004
23,0.43095999999999995,0.13568,0.09776,0.46996000000000004,0.24431999999999998,0.18239999999999998,0.3582,0.08256000000000001,0.0634,0.06276,0.050039999999999994,0.044640000000000006,0.12087999999999999,0.0816,0.35836,0.05,0.04452,0.04808,0.08556,0.21544,0.12356,0.03984,0.44927999999999996,0.0,0.10048,0.42119999999999996,0.15288000000000002,0.14976,0.35840000000000005,0.0812,0.17292000000000002,0.06768,0.17376000000000003,0.1186,0.15992
24,0.37707999999999997,0.23428000000000002,0.01824,0.40444,0.18488,0.12247999999999999,0.29044000000000003,0.04644,0.16352,0.13596,0.13272,0.05776,0.13408,0.17092,0.29052,0.09667999999999999,0.07388,0.05652,0.18475999999999998,0.11988,0.16488,0.06584,0.39299999999999996,0.10048,0.0,0.36204000000000003,0.09688000000000001,0.10832000000000001,0.29052,0.15284,0.14328,0.15344,0.07328,0.11784,0.12944
25,0.02796,0.49784,0.37964,0.056600000000000004,0.1788,0.2426,0.07824,0.3454,0.45968000000000003,0.48024,0.40824,0.40128,0.31668,0.50216,0.07836,0.44780000000000003,0.37692,0.40375999999999995,0.4678,0.27372,0.52452,0.38543999999999995,0.03284,0.42119999999999996,0.36204000000000003,0.0,0.2718,0.27155999999999997,0.07836,0.49916,0.25092,0.48888,0.3342,0.47952,0.26256
26,0.2844,0.2582,0.11512,0.31836,0.09308,0.02964,0.20568,0.07364,0.20199999999999999,0.20920000000000002,0.15364,0.12948,0.08888,0.23440000000000003,0.20584,0.17596,0.10848000000000001,0.13204000000000002,0.21636,0.10060000000000001,0.25336,0.11488,0.30147999999999997,0.15288000000000002,0.09688000000000001,0.2718,0.0,0.02112,0.20584,0.228,0.05344,0.21972000000000003,0.11148,0.21332,0.04288
27,0.28224,0.24600000000000002,0.12624000000000002,0.32031999999999994,0.09504,0.0384,0.2094,0.07668,0.19384,0.20896,0.14384,0.13232,0.07035999999999999,0.23108,0.2096,0.17836,0.10536,0.13555999999999999,0.2064,0.12132,0.25739999999999996,0.11416,0.30012,0.14976,0.10832000000000001,0.27155999999999997,0.02112,0.0,0.20964,0.22788,0.03556,0.21736,0.13132,0.22155999999999998,0.022959999999999998
28,0.10188000000000001,0.4486,0.30756,0.11392,0.11464,0.17620000000000002,0.00043999999999999996,0.27904,0.4028,0.41479999999999995,0.35192,0.33399999999999996,0.26476,0.43996,0.0,0.38024,0.31384,0.33596,0.41359999999999997,0.19612,0.4548,0.32076,0.1112,0.35840000000000005,0.29052,0.07836,0.20584,0.20964,0.0,0.43351999999999996,0.196,0.42552,0.25748,0.40692,0.20536000000000001
29,0.51008,0.14632,0.14108,0.5463600000000001,0.32088,0.2576,0.43335999999999997,0.15452,0.08779999999999999,0.01892,0.11776,0.10016,0.20156,0.03568,0.43351999999999996,0.0562,0.12328,0.09904,0.1066,0.27252,0.054720000000000005,0.11376,0.52796,0.0812,0.15284,0.49916,0.228,0.22788,0.43351999999999996,0.0,0.25328,0.0252,0.21892,0.09051999999999999,0.23992000000000002
30,0.2588,0.25272,0.16096,0.3024,0.08412000000000001,0.052160000000000005,0.19572,0.10808,0.20892,0.23443999999999998,0.15752,0.162,0.06896,0.25251999999999997,0.196,0.20692,0.13008,0.16576000000000002,0.21816,0.14651999999999998,0.28672000000000003,0.14104,0.27764,0.17292000000000002,0.14328,0.25092,0.05344,0.03556,0.196,0.25328,0.0,0.24032,0.16484000000000001,0.2544,0.01424
31,0.49863999999999997,0.12232,0.1442,0.53744,0.31176,0.24936,0.42532,0.14748,0.06276,0.02316,0.09667999999999999,0.09704,0.18460000000000001,0.01796,0.42552,0.060439999999999994,0.11204,0.09724000000000001,0.0814,0.27308,0.07992,0.10496,0.51696,0.06768,0.15344,0.48888,0.21972000000000003,0.21736,0.42552,0.0252,0.24032,0.0,0.2232,0.11028,0.22744
32,0.35344000000000003,0.30724,0.07908,0.36916,0.17084,0.1226,0.25748,0.10812,0.2368,0.20376000000000002,0.20392,0.13036,0.18376,0.24104,0.25748,0.16376000000000002,0.14448,0.1284,0.25792000000000004,0.0634,0.21899999999999997,0.1384,0.36664,0.17376000000000003,0.07328,0.3342,0.11148,0.13132,0.25748,0.21892,0.16484000000000001,0.2232,0.0,0.16104,0.15404
33,0.49488,0.23084,0.1,0.5207200000000001,0.30272,0.24008,0.40684,0.14644000000000001,0.16228,0.08776,0.16852,0.09759999999999999,0.22384,0.12532,0.40688,0.06916,0.13816,0.09272,0.18488,0.22283999999999998,0.06232,0.12364000000000001,0.51068,0.1186,0.11784,0.47952,0.21332,0.22155999999999998,0.40692,0.09051999999999999,0.2544,0.11028,0.16104,0.0,0.24015999999999998
34,0.27124,0.24448,0.147,0.31332,0.09176000000000001,0.04896,0.20512,0.09384,0.198,0.22104,0.14679999999999999,0.14792,0.06204,0.24004,0.20536000000000001,0.193,0.11664,0.1516,0.20824,0.14032,0.27276,0.12728,0.28984000000000004,0.15992,0.12944,0.26256,0.04288,0.022959999999999998,0.20536000000000001,0.23992000000000002,0.01424,0.22744,0.15404,0.24015999999999998,0.0
